customer_id,language_code,alpha_key,phonetic_key,customer_no,title,first_name,last_name,gender,marital_status,next_address_id,distribution_status,landmark_date_a,landmark_date_b,segmentation_value_a,segmentation_value_b,segmentation_value_c,segmentation_value_d,segmentation_code_a,segmentation_code_b,segmentation_code_c,segmentation_code_d,segmentation_flag_a,segmentation_flag_b,segmentation_flag_c,segmentation_flag_d,segmentation_flag_e,segmentation_flag_f,status,salutation,head_of_household_flag,timestamp,original_division_id,company_name,job_title,birth_date,birth_day,is_complete,complete_date,complete_modify_date,system_modify_date
3762,JPN,JONE    SUSA,JONESU,51612493092,Dr,Susan,Jones,M,S,1,1,24-12-2016,11-04-2017,BASIC,LOW,DORMANT,ONLINE,A,5,Y,S,1,1,0,0,1,1,P,Mrs Susan Jones,0,0000000036DEF1DF,2,Consulting LLC,Specialist,21-09-1984,21,0,24-12-2016 00:00,16-01-2017 00:00,05-09-2017 00:00
3763,POR,TAYL    RICH,TAYLRI,54561925197,Prof,Richard,Taylor,F,U,1,1,15-07-2016,06-02-2017,GOLD,LOW,ACTIVE,ONLINE,C,3,Z,R,1,0,0,0,1,1,A,Mrs Richard Taylor,1,0000000029342FE6,1,Consulting LLC,Analyst,05-01-1996,5,0,15-07-2016 00:00,16-10-2016 00:00,28-08-2017 00:00
3764,POR,GARC    LIND,GARCLI,53135886554,Ms,Linda,Garcia,M,W,3,0,04-03-2022,23-07-2022,GOLD,VERY_HIGH,DORMANT,ONLINE,B,5,Z,S,0,1,0,1,1,0,A,Dr Linda Garcia,0,000000000CD9DF91,1,Retail Group,Director,06-02-1986,6,0,04-03-2022 00:00,17-04-2022 00:00,02-04-2022 00:00
3765,JPN,HERN    WILL,HERNWI,32720993422,Mr,William,Hernandez,M,D,2,0,11-07-2018,20-09-2018,GOLD,VERY_HIGH,DORMANT,BOTH,D,1,Z,R,1,0,1,1,0,0,A,Dr William Hernandez,0,0000000031CBDAEC,1,Consulting LLC,Consultant,03-10-1952,3,0,11-07-2018 00:00,16-10-2018 00:00,22-06-2019 00:00
3766,POR,GONZ    JENN,GONZJE,79262213343,Mr,Jennifer,Gonzalez,F,S,2,1,06-03-2025,26-05-2025,STANDARD,LOW,DORMANT,HYBRID,D,1,Z,S,1,1,1,0,0,1,P,Ms Jennifer Gonzalez,0,00000000186906A9,3,Global Enterprises,Analyst,03-12-1969,3,1,06-03-2025 00:00,09-04-2025 00:00,05-04-2025 00:00
3767,CHI,HERN    SUSA,HERNSU,33065708272,Mr,Susan,Hernandez,M,M,3,1,18-12-2019,04-08-2020,GOLD,VERY_HIGH,ENGAGED,RETAIL,B,5,X,P,0,0,0,1,0,1,I,Mr Susan Hernandez,0,000000001325AC9A,2,XYZ Industries,CEO,25-06-1966,25,0,18-12-2019 00:00,14-01-2020 00:00,17-12-2020 00:00
3768,JPN,MART    DAVI,MARTDA,36892628894,Ms,David,Martin,M,U,1,1,23-06-2013,11-03-2014,VIP,LOW,DORMANT,BOTH,B,5,X,R,1,1,1,0,0,0,A,Dr David Martin,1,0000000034085574,1,XYZ Industries,Engineer,13-12-1973,13,0,23-06-2013 00:00,04-07-2013 00:00,23-10-2013 00:00
3769,CHI,JOHN    JESS,JOHNJE,49403228653,Ms,Jessica,Johnson,M,U,1,1,23-02-2021,07-11-2021,STANDARD,HIGH,INACTIVE,BOTH,C,4,X,R,0,1,1,1,0,1,I,Mr Jessica Johnson,1,0000000017CB0B0A,2,ABC Corp,Director,23-01-1984,23,0,23-02-2021 00:00,12-04-2021 00:00,25-07-2021 00:00
3770,GER,WILL    JAME,WILLJA,62615134883,Mr,James,Williams,M,D,2,0,03-05-2013,24-04-2014,GOLD,LOW,ACTIVE,RETAIL,A,2,Z,R,0,1,1,1,0,1,A,Mr James Williams,1,000000001CF2E971,2,XYZ Industries,VP Sales,21-10-1963,21,1,03-05-2013 00:00,09-06-2013 00:00,11-04-2014 00:00
3771,GER,MART    BARB,MARTBA,13630577026,Ms,Barbara,Martin,M,D,2,1,04-05-2019,10-08-2019,VIP,LOW,ENGAGED,ONLINE,C,1,Y,R,0,0,1,1,1,0,A,Mr Barbara Martin,0,000000002C10FD2A,2,Consulting LLC,Engineer,15-04-1996,15,1,04-05-2019 00:00,24-07-2019 00:00,27-05-2020 00:00
3772,FRE,MILL    THOM,MILLTH,81026848736,Mrs,Thomas,Miller,M,D,3,1,15-04-2012,29-05-2012,GOLD,MEDIUM,ENGAGED,BOTH,B,4,W,P,0,0,0,1,1,1,I,Mr Thomas Miller,1,0000000002BCE814,1,Global Enterprises,Consultant,23-01-1946,23,0,15-04-2012 00:00,15-06-2012 00:00,27-11-2012 00:00
3773,CHI,WILS    THOM,WILSTH,29007029351,Ms,Thomas,Wilson,M,M,2,1,15-10-2020,07-10-2021,STANDARD,MEDIUM,INACTIVE,RETAIL,D,4,Y,S,1,0,0,0,1,1,A,Dr Thomas Wilson,1,000000002153EC59,3,Services Inc,Engineer,03-08-1961,3,1,15-10-2020 00:00,01-11-2020 00:00,02-11-2020 00:00
3774,ENG,BROW    DAVI,BROWDA,36897567806,Prof,David,Brown,F,D,2,1,19-07-2024,11-10-2024,STANDARD,HIGH,ACTIVE,RETAIL,A,1,W,R,0,0,0,0,1,1,A,Ms David Brown,1,0000000026C6ADD2,1,ABC Corp,Director,23-01-1971,23,0,19-07-2024 00:00,27-10-2024 00:00,08-08-2024 00:00
3775,SPA,LOPE    LIND,LOPELI,58184820076,Ms,Linda,Lopez,F,S,2,1,13-06-2015,15-10-2015,GOLD,HIGH,ENGAGED,ONLINE,D,1,Y,Q,1,0,1,0,0,0,I,Mrs Linda Lopez,1,0000000012D41CC5,1,Global Enterprises,Manager,13-09-1985,13,1,13-06-2015 00:00,03-07-2015 00:00,15-06-2015 00:00
3776,ITA,BROW    CHAR,BROWCH,85498757896,Dr,Charles,Brown,M,D,2,0,13-04-2022,18-01-2023,GOLD,LOW,ENGAGED,RETAIL,C,5,Z,R,1,1,0,0,0,1,P,Mrs Charles Brown,0,0000000011A52C77,3,XYZ Industries,Engineer,27-11-1994,27,0,13-04-2022 00:00,18-04-2022 00:00,20-02-2023 00:00
3777,SPA,JOHN    JENN,JOHNJE,67855601292,Ms,Jennifer,Johnson,F,S,1,0,14-01-2020,25-12-2020,BASIC,MEDIUM,ACTIVE,ONLINE,B,1,X,S,0,0,0,0,0,1,A,Ms Jennifer Johnson,0,00000000356AD9BC,1,Tech Solutions,Specialist,18-03-1957,18,1,14-01-2020 00:00,14-03-2020 00:00,17-10-2020 00:00
3778,CHI,JOHN    JAME,JOHNJA,71774686035,Dr,James,Johnson,F,M,2,0,04-12-2015,25-10-2016,STANDARD,LOW,ACTIVE,RETAIL,B,5,Y,Q,1,0,1,0,0,0,A,Ms James Johnson,0,00000000368385B1,3,Global Enterprises,Analyst,10-11-1946,10,0,04-12-2015 00:00,27-01-2016 00:00,04-01-2017 00:00
3779,FRE,LOPE    CHAR,LOPECH,56534527907,Prof,Charles,Lopez,F,S,1,1,12-05-2023,15-08-2023,VIP,LOW,ENGAGED,RETAIL,C,2,Y,R,1,1,1,1,0,0,A,Mr Charles Lopez,0,0000000025395871,2,Global Enterprises,Analyst,11-02-1946,11,1,12-05-2023 00:00,20-05-2023 00:00,29-12-2023 00:00
3780,FRE,HERN    ELIZ,HERNEL,21902304553,Prof,Elizabeth,Hernandez,M,M,1,1,20-03-2024,12-06-2024,STANDARD,MEDIUM,ENGAGED,BOTH,E,3,Z,P,1,1,0,1,0,1,I,Dr Elizabeth Hernandez,1,000000001A8ED4BF,1,Retail Group,Manager,25-03-1948,25,1,20-03-2024 00:00,10-05-2024 00:00,18-07-2024 00:00
3781,FRE,THOM    MARY,THOMMA,51442250520,Ms,Mary,Thomas,F,U,1,1,29-10-2020,08-05-2021,STANDARD,HIGH,DORMANT,ONLINE,D,3,Y,S,1,1,0,0,1,0,A,Dr Mary Thomas,0,000000002D974E28,2,Consulting LLC,Specialist,01-03-1981,1,0,29-10-2020 00:00,22-11-2020 00:00,03-07-2021 00:00
3782,GER,MART    JENN,MARTJE,66489879059,Mr,Jennifer,Martinez,M,S,3,0,20-09-2019,19-04-2020,VIP,VERY_HIGH,ENGAGED,BOTH,D,1,X,S,0,0,1,0,0,0,A,Dr Jennifer Martinez,1,000000000EFCF26A,3,Global Enterprises,Director,14-02-1957,14,1,20-09-2019 00:00,14-12-2019 00:00,22-12-2020 00:00
3783,FRE,MILL    SARA,MILLSA,22719944276,Mr,Sarah,Miller,F,D,1,1,09-10-2013,20-12-2013,VIP,LOW,ACTIVE,HYBRID,A,4,Y,Q,0,1,0,0,0,1,P,Ms Sarah Miller,1,00000000363C52CC,1,Retail Group,Consultant,11-11-1952,11,0,09-10-2013 00:00,11-01-2014 00:00,03-03-2014 00:00
3784,SPA,TAYL    JOHN,TAYLJO,14837214730,Dr,John,Taylor,M,W,1,0,09-12-2023,03-02-2024,STANDARD,VERY_HIGH,DORMANT,ONLINE,C,5,W,Q,1,1,0,1,1,1,A,Mr John Taylor,1,0000000027C85B73,3,ABC Corp,Manager,20-07-1966,20,0,09-12-2023 00:00,07-01-2024 00:00,09-01-2024 00:00
3785,GER,MART    KARE,MARTKA,77484339249,Prof,Karen,Martin,M,M,2,1,05-07-2025,19-05-2026,VIP,MEDIUM,ACTIVE,ONLINE,A,1,Z,R,1,1,0,0,1,0,A,Ms Karen Martin,1,000000000F96B106,2,ABC Corp,Consultant,19-11-2000,19,0,05-07-2025 00:00,30-08-2025 00:00,31-05-2026 00:00
3786,JPN,JOHN    JOSE,JOHNJO,85609154059,Prof,Joseph,Johnson,F,W,2,1,03-07-2013,14-11-2013,STANDARD,VERY_HIGH,DORMANT,HYBRID,D,4,Y,Q,0,1,1,0,1,0,P,Dr Joseph Johnson,0,000000002D3F248B,3,Consulting LLC,VP Sales,05-10-1966,5,0,03-07-2013 00:00,12-07-2013 00:00,15-09-2013 00:00
3787,CHI,MILL    PATR,MILLPA,45703605168,Ms,Patricia,Miller,M,W,3,0,13-12-2021,25-06-2022,BASIC,VERY_HIGH,ACTIVE,ONLINE,D,2,X,R,0,0,1,0,1,1,I,Dr Patricia Miller,0,0000000020CB318B,2,Consulting LLC,Director,28-02-1951,28,1,13-12-2021 00:00,31-01-2022 00:00,13-06-2022 00:00
3788,JPN,ANDE    KARE,ANDEKA,41930875029,Mrs,Karen,Anderson,M,D,1,0,10-12-2020,11-07-2021,PREMIUM,LOW,ENGAGED,HYBRID,E,4,Y,S,1,0,0,1,1,1,A,Dr Karen Anderson,0,0000000027096427,3,Services Inc,CEO,22-09-1951,22,0,10-12-2020 00:00,30-01-2021 00:00,10-06-2021 00:00
3789,POR,WILS    ELIZ,WILSEL,71808885070,Ms,Elizabeth,Wilson,M,M,1,1,26-06-2015,15-11-2015,VIP,MEDIUM,DORMANT,HYBRID,A,4,Z,Q,1,0,0,0,1,0,P,Ms Elizabeth Wilson,1,00000000075DBAAE,1,XYZ Industries,Manager,22-08-1949,22,0,26-06-2015 00:00,07-08-2015 00:00,28-04-2016 00:00
3790,ENG,LOPE    DAVI,LOPEDA,31843224145,Mr,David,Lopez,M,W,3,1,08-08-2015,09-04-2016,VIP,MEDIUM,DORMANT,RETAIL,D,5,W,Q,0,0,1,1,0,1,P,Mrs David Lopez,0,00000000230D9D91,3,XYZ Industries,VP Sales,10-11-1987,10,0,08-08-2015 00:00,26-10-2015 00:00,09-04-2016 00:00
3791,JPN,WILS    LIND,WILSLI,97027424403,Mrs,Linda,Wilson,F,S,3,0,16-01-2014,24-02-2014,STANDARD,LOW,DORMANT,HYBRID,B,2,W,Q,0,1,0,1,0,1,P,Ms Linda Wilson,1,0000000033EE1EB8,2,ABC Corp,Specialist,10-10-1955,10,1,16-01-2014 00:00,30-03-2014 00:00,25-05-2015 00:00
3792,FRE,MART    THOM,MARTTH,44515671671,Dr,Thomas,Martin,M,S,2,1,15-06-2021,29-12-2021,PREMIUM,HIGH,ENGAGED,RETAIL,A,2,Z,R,0,0,0,1,1,1,A,Mr Thomas Martin,0,000000001753E5FA,1,Global Enterprises,Manager,03-11-1997,3,0,15-06-2021 00:00,20-06-2021 00:00,09-09-2021 00:00
3793,FRE,HERN    ROBE,HERNRO,78637637340,Mrs,Robert,Hernandez,M,M,2,0,11-04-2024,25-09-2024,PREMIUM,VERY_HIGH,INACTIVE,ONLINE,E,1,Y,Q,1,0,1,0,0,0,P,Mr Robert Hernandez,1,000000002354CBA3,1,Tech Solutions,Analyst,07-04-1964,7,0,11-04-2024 00:00,06-07-2024 00:00,24-08-2025 00:00
3794,ITA,LOPE    DAVI,LOPEDA,84067024265,Ms,David,Lopez,M,W,3,0,09-07-2025,12-05-2026,PREMIUM,VERY_HIGH,ACTIVE,HYBRID,B,2,X,S,0,0,1,1,0,1,A,Ms David Lopez,0,0000000009D92AB1,3,XYZ Industries,CEO,13-08-1966,13,0,09-07-2025 00:00,03-08-2025 00:00,09-05-2026 00:00
3795,POR,WILS    CHAR,WILSCH,84416649081,Dr,Charles,Wilson,M,S,1,0,27-11-2017,16-02-2018,STANDARD,HIGH,DORMANT,ONLINE,C,3,X,S,1,1,1,0,1,0,P,Mr Charles Wilson,0,00000000282AE573,2,Tech Solutions,Analyst,07-07-1973,7,1,27-11-2017 00:00,18-01-2018 00:00,10-01-2018 00:00
3796,GER,THOM    THOM,THOMTH,76957952083,Prof,Thomas,Thomas,M,S,3,0,10-06-2019,31-03-2020,VIP,LOW,DORMANT,RETAIL,A,5,Y,S,1,0,0,0,1,0,I,Mr Thomas Thomas,1,0000000008B8024F,1,Services Inc,Analyst,09-09-1965,9,1,10-06-2019 00:00,13-07-2019 00:00,01-10-2019 00:00
3797,GER,JONE    LIND,JONELI,47647990895,Mr,Linda,Jones,M,S,1,0,24-03-2015,10-07-2015,BASIC,MEDIUM,ENGAGED,BOTH,C,4,X,Q,1,1,1,0,0,1,A,Dr Linda Jones,0,00000000239788A1,2,Consulting LLC,Engineer,02-05-1980,2,1,24-03-2015 00:00,01-05-2015 00:00,25-07-2016 00:00
3798,SPA,MILL    MARY,MILLMA,56592234282,Dr,Mary,Miller,M,W,3,1,04-03-2015,13-02-2016,VIP,LOW,ACTIVE,RETAIL,B,1,X,Q,0,1,1,0,0,1,A,Mr Mary Miller,0,0000000013A5665D,2,XYZ Industries,Engineer,24-03-1961,24,1,04-03-2015 00:00,01-05-2015 00:00,14-05-2016 00:00
3799,JPN,HERN    ROBE,HERNRO,22519382632,Mrs,Robert,Hernandez,M,D,3,1,09-07-2015,18-10-2015,VIP,HIGH,DORMANT,RETAIL,A,1,X,S,1,0,0,1,0,1,A,Ms Robert Hernandez,1,00000000076B28E0,2,Consulting LLC,Manager,19-09-1968,19,0,09-07-2015 00:00,09-08-2015 00:00,04-10-2016 00:00
3800,CHI,GARC    PATR,GARCPA,79488979079,Prof,Patricia,Garcia,M,M,3,0,18-02-2020,16-10-2020,VIP,MEDIUM,ACTIVE,BOTH,D,4,Y,S,0,1,0,0,0,1,P,Mr Patricia Garcia,0,0000000027B4F47A,2,Tech Solutions,Engineer,05-09-1994,5,1,18-02-2020 00:00,23-04-2020 00:00,17-04-2020 00:00
3801,FRE,ANDE    PATR,ANDEPA,93270804269,Dr,Patricia,Anderson,F,M,1,1,30-06-2016,26-03-2017,GOLD,HIGH,ACTIVE,ONLINE,E,2,W,S,1,0,0,0,1,1,P,Ms Patricia Anderson,0,000000000B9A7FE6,1,Global Enterprises,Specialist,06-08-1962,6,1,30-06-2016 00:00,01-10-2016 00:00,25-03-2017 00:00
3802,FRE,BROW    MARY,BROWMA,39757015139,Mrs,Mary,Brown,M,M,1,0,14-02-2020,14-07-2020,VIP,HIGH,ACTIVE,HYBRID,C,4,Y,Q,1,0,0,1,1,1,A,Mrs Mary Brown,0,0000000023271070,3,XYZ Industries,Specialist,12-04-1958,12,0,14-02-2020 00:00,23-05-2020 00:00,26-07-2020 00:00
3803,ENG,TAYL    DAVI,TAYLDA,64868399315,Ms,David,Taylor,M,U,3,0,23-10-2018,22-08-2019,STANDARD,VERY_HIGH,ACTIVE,HYBRID,A,4,W,S,0,1,0,0,1,0,A,Mr David Taylor,1,000000002227B76C,1,ABC Corp,Manager,28-02-1986,28,0,23-10-2018 00:00,04-11-2018 00:00,17-01-2019 00:00
3804,ITA,LOPE    SARA,LOPESA,60630171554,Ms,Sarah,Lopez,M,S,3,1,15-11-2020,05-04-2021,GOLD,LOW,ENGAGED,RETAIL,C,5,W,P,1,1,1,0,1,1,A,Dr Sarah Lopez,1,000000003B6C525C,2,Retail Group,CEO,19-05-1950,19,1,15-11-2020 00:00,22-02-2021 00:00,07-01-2022 00:00
3805,SPA,DAVI    WILL,DAVIWI,43293391023,Prof,William,Davis,M,W,1,0,22-07-2017,03-03-2018,VIP,HIGH,ACTIVE,ONLINE,E,5,W,Q,0,0,1,0,0,0,P,Mrs William Davis,1,0000000013DDA553,1,ABC Corp,Director,19-06-1990,19,1,22-07-2017 00:00,24-07-2017 00:00,05-06-2018 00:00
3806,CHI,JOHN    RICH,JOHNRI,99352388889,Mr,Richard,Johnson,M,S,1,1,06-01-2021,12-10-2021,GOLD,HIGH,DORMANT,BOTH,A,2,X,Q,1,1,1,1,1,0,A,Mr Richard Johnson,1,0000000015C16D79,1,Consulting LLC,CEO,01-07-1948,1,1,06-01-2021 00:00,30-01-2021 00:00,16-10-2021 00:00
3807,ENG,DAVI    SARA,DAVISA,59110468467,Mrs,Sarah,Davis,M,W,2,1,14-02-2020,01-04-2020,GOLD,LOW,DORMANT,RETAIL,E,4,X,Q,0,0,1,0,1,0,A,Dr Sarah Davis,1,000000000C836B00,2,Services Inc,Director,13-11-1990,13,1,14-02-2020 00:00,07-05-2020 00:00,06-05-2021 00:00
3808,POR,WILL    JENN,WILLJE,43425794255,Mr,Jennifer,Williams,M,U,2,1,02-10-2023,15-09-2024,GOLD,LOW,INACTIVE,BOTH,D,2,W,R,1,1,1,1,1,0,I,Ms Jennifer Williams,1,00000000106D7B21,3,ABC Corp,Engineer,26-12-1973,26,0,02-10-2023 00:00,04-01-2024 00:00,13-11-2024 00:00
3809,FRE,WILL    KARE,WILLKA,22300864532,Dr,Karen,Williams,M,S,3,0,19-10-2025,20-06-2026,PREMIUM,LOW,ACTIVE,RETAIL,B,5,Z,Q,0,0,1,0,1,0,I,Mr Karen Williams,0,000000000ABAA700,3,Services Inc,CEO,19-10-1994,19,1,19-10-2025 00:00,09-01-2026 00:00,06-02-2026 00:00
3810,POR,TAYL    PATR,TAYLPA,52109338331,Dr,Patricia,Taylor,M,W,3,1,05-12-2018,04-12-2019,BASIC,MEDIUM,INACTIVE,ONLINE,A,2,X,R,0,0,0,1,0,1,P,Mrs Patricia Taylor,0,000000000CCBE0D8,2,XYZ Industries,CEO,07-11-1973,7,0,05-12-2018 00:00,12-02-2019 00:00,05-02-2020 00:00
3811,FRE,WILL    RICH,WILLRI,60109990494,Prof,Richard,Williams,F,W,1,0,23-07-2021,21-02-2022,BASIC,LOW,DORMANT,RETAIL,B,4,Y,S,1,1,1,1,1,1,I,Mr Richard Williams,1,0000000031645BD5,3,Consulting LLC,VP Sales,26-06-1978,26,0,23-07-2021 00:00,16-10-2021 00:00,14-09-2022 00:00
3812,ENG,RODR    MARY,RODRMA,92053026765,Mr,Mary,Rodriguez,M,M,3,0,17-03-2020,11-01-2021,VIP,MEDIUM,ACTIVE,RETAIL,D,3,X,Q,1,1,1,0,1,0,A,Mrs Mary Rodriguez,1,0000000004169BA9,1,ABC Corp,Specialist,01-03-1972,1,0,17-03-2020 00:00,22-03-2020 00:00,08-02-2021 00:00
3813,CHI,BROW    SARA,BROWSA,45304082480,Mr,Sarah,Brown,M,W,2,0,16-10-2014,01-07-2015,VIP,HIGH,INACTIVE,RETAIL,C,3,X,R,0,1,1,1,1,0,I,Mrs Sarah Brown,0,000000000DFB3B42,1,Tech Solutions,Specialist,21-07-1959,21,1,16-10-2014 00:00,22-11-2014 00:00,20-07-2015 00:00
3814,CHI,RODR    KARE,RODRKA,39420880964,Prof,Karen,Rodriguez,M,W,2,0,18-03-2022,02-07-2022,GOLD,VERY_HIGH,DORMANT,ONLINE,B,5,X,P,1,1,1,0,0,1,A,Dr Karen Rodriguez,0,00000000082785C7,1,Tech Solutions,Director,03-09-1966,3,1,18-03-2022 00:00,17-06-2022 00:00,10-10-2022 00:00
3815,ITA,LOPE    ROBE,LOPERO,62958305481,Prof,Robert,Lopez,M,W,3,0,05-12-2021,19-08-2022,VIP,LOW,INACTIVE,ONLINE,B,1,X,R,1,0,1,1,0,0,A,Mr Robert Lopez,0,000000002718D92D,1,ABC Corp,CEO,18-10-1958,18,1,05-12-2021 00:00,17-02-2022 00:00,15-01-2023 00:00
3816,GER,TAYL    ROBE,TAYLRO,22313662140,Mr,Robert,Taylor,F,W,1,1,23-04-2021,10-04-2022,PREMIUM,LOW,ENGAGED,RETAIL,E,2,Z,S,1,1,0,0,0,1,A,Ms Robert Taylor,1,000000001092F4BE,1,Tech Solutions,Manager,13-06-1950,13,1,23-04-2021 00:00,25-04-2021 00:00,20-05-2021 00:00
3817,SPA,MOOR    PATR,MOORPA,41481732522,Mr,Patricia,Moore,M,D,3,0,20-06-2012,30-11-2012,PREMIUM,HIGH,INACTIVE,ONLINE,E,2,Y,P,1,0,1,1,1,1,I,Mr Patricia Moore,0,000000003B62727A,2,XYZ Industries,VP Sales,02-01-1949,2,0,20-06-2012 00:00,25-06-2012 00:00,07-10-2012 00:00
3818,FRE,MART    ROBE,MARTRO,39937929637,Mrs,Robert,Martinez,F,U,1,0,08-12-2014,05-04-2015,PREMIUM,VERY_HIGH,INACTIVE,ONLINE,D,4,X,R,0,1,0,1,1,0,A,Mr Robert Martinez,1,000000001C247E88,2,Services Inc,Director,25-05-1969,25,0,08-12-2014 00:00,27-12-2014 00:00,10-10-2015 00:00
3819,FRE,JONE    RICH,JONERI,21013297772,Dr,Richard,Jones,M,M,1,1,01-12-2022,19-04-2023,GOLD,HIGH,DORMANT,RETAIL,D,5,W,S,1,0,1,1,0,0,A,Dr Richard Jones,0,0000000013849DDA,2,Global Enterprises,Director,19-11-1966,19,0,01-12-2022 00:00,14-12-2022 00:00,25-06-2023 00:00
3820,CHI,ANDE    JESS,ANDEJE,30161311301,Ms,Jessica,Anderson,M,S,2,0,17-10-2020,15-03-2021,STANDARD,HIGH,DORMANT,HYBRID,B,2,Y,S,0,1,0,1,1,1,P,Dr Jessica Anderson,0,0000000027F8F498,2,Tech Solutions,Consultant,17-03-1998,17,1,17-10-2020 00:00,01-01-2021 00:00,12-06-2021 00:00
3821,POR,LOPE    PATR,LOPEPA,56420377999,Prof,Patricia,Lopez,M,M,3,0,13-12-2021,08-10-2022,PREMIUM,HIGH,DORMANT,ONLINE,A,3,Z,R,0,0,1,0,1,0,A,Dr Patricia Lopez,0,0000000023F28B2A,3,XYZ Industries,Specialist,01-04-1999,1,1,13-12-2021 00:00,08-02-2022 00:00,16-04-2023 00:00
3822,SPA,GONZ    JAME,GONZJA,56368622110,Ms,James,Gonzalez,M,U,1,0,29-09-2020,20-08-2021,STANDARD,LOW,ACTIVE,RETAIL,C,3,Y,S,1,1,0,0,1,1,P,Mrs James Gonzalez,0,0000000015611568,3,ABC Corp,Consultant,27-05-1980,27,1,29-09-2020 00:00,16-12-2020 00:00,31-12-2020 00:00
3823,POR,MART    JOSE,MARTJO,98021234745,Ms,Joseph,Martin,M,W,3,1,27-06-2020,21-03-2021,PREMIUM,VERY_HIGH,DORMANT,ONLINE,E,2,Y,P,0,0,0,0,0,1,A,Dr Joseph Martin,1,0000000018228BCB,1,Consulting LLC,Consultant,27-10-1981,27,1,27-06-2020 00:00,30-09-2020 00:00,19-04-2021 00:00
3824,ENG,GONZ    MICH,GONZMI,10330602043,Dr,Michael,Gonzalez,M,W,1,0,06-07-2023,29-08-2023,GOLD,HIGH,ACTIVE,ONLINE,B,2,X,P,1,0,1,1,0,0,A,Ms Michael Gonzalez,0,000000002135D3AF,1,Global Enterprises,CEO,25-05-1993,25,0,06-07-2023 00:00,11-08-2023 00:00,08-03-2024 00:00
3825,SPA,HERN    KARE,HERNKA,68711705480,Dr,Karen,Hernandez,F,D,2,1,28-03-2013,05-08-2013,STANDARD,VERY_HIGH,ENGAGED,RETAIL,D,3,W,Q,1,1,0,1,1,1,A,Ms Karen Hernandez,1,0000000009ADD154,2,Tech Solutions,Specialist,10-03-1974,10,0,28-03-2013 00:00,16-04-2013 00:00,15-05-2013 00:00
3826,ENG,MART    LIND,MARTLI,51230667321,Ms,Linda,Martinez,M,W,2,0,09-04-2022,24-07-2022,STANDARD,MEDIUM,ACTIVE,RETAIL,E,3,W,S,0,0,1,1,0,1,A,Dr Linda Martinez,1,000000001E53575D,2,Global Enterprises,VP Sales,02-01-1993,2,0,09-04-2022 00:00,27-06-2022 00:00,17-03-2023 00:00
3827,SPA,ANDE    ELIZ,ANDEEL,71489503671,Mr,Elizabeth,Anderson,M,U,2,0,26-03-2023,05-08-2023,VIP,HIGH,ENGAGED,ONLINE,B,3,Z,Q,1,1,0,0,1,0,I,Mr Elizabeth Anderson,1,000000000B85503E,2,Retail Group,CEO,12-01-1956,12,0,26-03-2023 00:00,22-05-2023 00:00,08-06-2024 00:00
3828,ENG,MART    JESS,MARTJE,75052850850,Mrs,Jessica,Martin,M,M,3,0,05-08-2019,03-08-2020,VIP,HIGH,ACTIVE,HYBRID,C,5,Y,P,0,0,0,1,1,0,I,Mrs Jessica Martin,1,00000000052B7952,1,ABC Corp,Analyst,09-04-1989,9,1,05-08-2019 00:00,02-10-2019 00:00,01-02-2020 00:00
3829,ENG,MART    MICH,MARTMI,23594963551,Mrs,Michael,Martin,M,M,1,1,27-10-2020,28-12-2020,PREMIUM,MEDIUM,DORMANT,ONLINE,A,3,W,Q,1,1,1,0,0,0,A,Mr Michael Martin,1,0000000013C45A74,3,Tech Solutions,Consultant,14-12-1979,14,0,27-10-2020 00:00,17-01-2021 00:00,16-12-2020 00:00
3830,FRE,HERN    JENN,HERNJE,27473715448,Mr,Jennifer,Hernandez,M,M,3,0,04-09-2024,25-08-2025,BASIC,MEDIUM,ENGAGED,HYBRID,C,4,W,Q,1,0,1,0,1,1,P,Ms Jennifer Hernandez,1,000000002435F64A,3,XYZ Industries,Manager,24-01-1981,24,0,04-09-2024 00:00,05-09-2024 00:00,27-05-2025 00:00
3831,JPN,GARC    JESS,GARCJE,53559565588,Prof,Jessica,Garcia,M,W,3,0,03-04-2018,14-11-2018,VIP,VERY_HIGH,DORMANT,ONLINE,B,2,Z,R,1,1,1,1,1,0,P,Dr Jessica Garcia,1,00000000020A49A8,2,Consulting LLC,Director,01-11-1982,1,1,03-04-2018 00:00,03-06-2018 00:00,04-08-2019 00:00
3832,SPA,JONE    JESS,JONEJE,43186224596,Prof,Jessica,Jones,M,W,2,1,20-03-2025,08-12-2025,PREMIUM,VERY_HIGH,DORMANT,ONLINE,E,1,Z,P,1,0,1,1,1,0,I,Dr Jessica Jones,0,00000000216683A4,1,Consulting LLC,Director,19-10-1952,19,1,20-03-2025 00:00,21-03-2025 00:00,03-03-2026 00:00
3833,ENG,BROW    ELIZ,BROWEL,71364506057,Dr,Elizabeth,Brown,M,S,1,1,06-11-2014,01-06-2015,VIP,VERY_HIGH,INACTIVE,ONLINE,C,3,Z,Q,1,1,1,0,0,0,A,Mrs Elizabeth Brown,1,000000001088CE04,1,Global Enterprises,Analyst,11-09-1987,11,0,06-11-2014 00:00,10-12-2014 00:00,01-01-2016 00:00
