scan_id,user_id,associate_login_email,scanning_mode,store_num,app,date,source_metadata,tar,mesh,measures,weight,pose_count,distance,gender,age,height,type,date_partition,process_date,load_filename,load_timestamp,pipeline,status,year,month,multiscan_num,pipeline_metadata,scan_quality,retry_count,confidence_score
425d175b-0d6c-4ee7-8179-53c5513a395a,1295fbfe-0c0b-4419-b6f7-078f3461dd51,scan+dxl.sm9330@formcut.us,assisted,9330,095e3581-c21b-4abb-9602-8579d32c6c8e,13-12-2024 00:00,"{""scanning_mode"": ""assisted"", ""device"": ""iPad14,5"", ""app_version"": ""3.4.1"", ""scan_duration"": 89}",s3://prod-tar-upload-5.0.1-616470503709/2d3d-silhouette-2.1.0/425d175b-0d6c-4ee7-8179-53c5513a395a/acquired.tar.enc,s3://prod-3did-buckets-1-scans-616470503709/425d175b-0d6c-4ee7-8179-53c5513a395a/mesh.drc,s3://prod-3did-buckets-1-scans-616470503709/425d175b-0d6c-4ee7-8179-53c5513a395a/measure_results_composite.yaml,352,2,32,male,60,79,2d3d-silhouette-2.0.0,25,14-12-2024,scanId-425d175b-0d6c-4ee7-8179-53c5513a395a_2024_12_13_00_00_00.json,18:39.9,dar-measure_3.2.0,processing,2024,12,3,"{""version"": ""1.0"", ""quality_score"": 0.92}",POOR,0,0.91
7e0ae0a9-c3b1-4551-95e3-851bb4ee85fc,d5b7dfaf-e5bc-4200-8599-a8b83637bb9a,scan+dxl.sm5011@formcut.us,self,5011,095e3581-c21b-4abb-9602-8579d32c6c8e,30-06-2024 00:00,"{""scanning_mode"": ""self"", ""device"": ""iPad14,5"", ""app_version"": ""3.2.5"", ""scan_duration"": 97}",s3://prod-tar-upload-5.0.1-616470503709/2d3d-silhouette-2.1.0/7e0ae0a9-c3b1-4551-95e3-851bb4ee85fc/acquired.tar.enc,s3://prod-3did-buckets-1-scans-616470503709/7e0ae0a9-c3b1-4551-95e3-851bb4ee85fc/mesh.drc,s3://prod-3did-buckets-1-scans-616470503709/7e0ae0a9-c3b1-4551-95e3-851bb4ee85fc/measure_results_composite.yaml,250,3,32,female,68,83,3d-full-body-1.0,20,01-07-2024,scanId-7e0ae0a9-c3b1-4551-95e3-851bb4ee85fc_2024_06_30_00_00_00.json,47:48.8,dar-measure_3.2.0,complete,2024,6,1,"{""version"": ""1.2"", ""quality_score"": 0.89}",GOOD,0,0.88
43351fa7-b0c3-43f0-b67b-632eee301529,1295fbfe-0c0b-4419-b6f7-078f3461dd51,scan+dxl.sm5011@formcut.us,assisted,5011,095e3581-c21b-4abb-9602-8579d32c6c8e,28-11-2024 00:00,"{""scanning_mode"": ""assisted"", ""device"": ""iPad14,5"", ""app_version"": ""2.1.2"", ""scan_duration"": 62}",s3://prod-tar-upload-5.0.1-616470503709/2d3d-silhouette-2.1.0/43351fa7-b0c3-43f0-b67b-632eee301529/acquired.tar.enc,s3://prod-3did-buckets-1-scans-616470503709/43351fa7-b0c3-43f0-b67b-632eee301529/mesh.drc,s3://prod-3did-buckets-1-scans-616470503709/43351fa7-b0c3-43f0-b67b-632eee301529/measure_results_composite.yaml,352,2,40,male,60,79,3d-full-body-1.0,30,29-11-2024,scanId-43351fa7-b0c3-43f0-b67b-632eee301529_2024_11_28_00_00_00.json,51:42.5,standard-pipeline-1.0,complete,2024,11,1,"{""version"": ""1.1"", ""quality_score"": 0.99}",FAIR,2,0.81
1d2e1d0a-226c-4d2f-be87-c640d4d4de2b,991e4bdb-4818-48e8-8cd9-29ebec26a915,scan+dxl.sm9500@formcut.us,self,9500,095e3581-c21b-4abb-9602-8579d32c6c8e,10-08-2025 00:00,"{""scanning_mode"": ""self"", ""device"": ""iPad14,5"", ""app_version"": ""2.5.2"", ""scan_duration"": 64}",s3://prod-tar-upload-5.0.1-616470503709/2d3d-silhouette-2.1.0/1d2e1d0a-226c-4d2f-be87-c640d4d4de2b/acquired.tar.enc,s3://prod-3did-buckets-1-scans-616470503709/1d2e1d0a-226c-4d2f-be87-c640d4d4de2b/mesh.drc,s3://prod-3did-buckets-1-scans-616470503709/1d2e1d0a-226c-4d2f-be87-c640d4d4de2b/measure_results_composite.yaml,287,4,32,male,63,70,2d3d-silhouette-2.1.0,20,11-08-2025,scanId-1d2e1d0a-226c-4d2f-be87-c640d4d4de2b_2025_08_10_00_00_00.json,14:41.7,dar-measure_3.2.0,error,2025,8,3,"{""version"": ""1.5"", ""quality_score"": 0.91}",GOOD,2,0.79
49834977-f6ed-4008-bea6-14034fafb275,9b9281f9-5d58-4def-9c8a-748d1fb61b76,scan+dxl.sm9200@formcut.us,assisted,9200,095e3581-c21b-4abb-9602-8579d32c6c8e,22-01-2025 00:00,"{""scanning_mode"": ""assisted"", ""device"": ""iPhone14,2"", ""app_version"": ""2.5.0"", ""scan_duration"": 45}",s3://prod-tar-upload-5.0.1-616470503709/2d3d-silhouette-2.1.0/49834977-f6ed-4008-bea6-14034fafb275/acquired.tar.enc,s3://prod-3did-buckets-1-scans-616470503709/49834977-f6ed-4008-bea6-14034fafb275/mesh.drc,s3://prod-3did-buckets-1-scans-616470503709/49834977-f6ed-4008-bea6-14034fafb275/measure_results_composite.yaml,301,4,38,male,69,81,2d3d-silhouette-2.0.0,15,23-01-2025,scanId-49834977-f6ed-4008-bea6-14034fafb275_2025_01_22_00_00_00.json,30:54.5,standard-pipeline-1.0,processing,2025,1,1,"{""version"": ""2.5"", ""quality_score"": 0.97}",FAIR,2,0.75
a69b9e34-90b5-4116-b1ca-263c254ef3d1,abe12e8b-283a-4b52-b35d-05b8806f02ee,scan+dxl.sm9422@formcut.us,self,9422,095e3581-c21b-4abb-9602-8579d32c6c8e,24-05-2024 00:00,"{""scanning_mode"": ""self"", ""device"": ""iPhone14,2"", ""app_version"": ""3.1.0"", ""scan_duration"": 60}",s3://prod-tar-upload-5.0.1-616470503709/2d3d-silhouette-2.1.0/a69b9e34-90b5-4116-b1ca-263c254ef3d1/acquired.tar.enc,s3://prod-3did-buckets-1-scans-616470503709/a69b9e34-90b5-4116-b1ca-263c254ef3d1/mesh.drc,s3://prod-3did-buckets-1-scans-616470503709/a69b9e34-90b5-4116-b1ca-263c254ef3d1/measure_results_composite.yaml,317,2,36,male,55,84,2d3d-silhouette-2.1.0,20,25-05-2024,scanId-a69b9e34-90b5-4116-b1ca-263c254ef3d1_2024_05_24_00_00_00.json,53:22.7,standard-pipeline-1.0,complete,2024,5,3,"{""version"": ""2.4"", ""quality_score"": 0.88}",EXCELLENT,1,0.86
e4f0587b-e8c3-4634-a185-7ecc742e9faa,50996292-7be9-469f-a238-ec8cf2a2037a,scan+dxl.sm5011@formcut.us,assisted,5011,095e3581-c21b-4abb-9602-8579d32c6c8e,21-03-2025 00:00,"{""scanning_mode"": ""assisted"", ""device"": ""iPad14,5"", ""app_version"": ""2.5.1"", ""scan_duration"": 79}",s3://prod-tar-upload-5.0.1-616470503709/2d3d-silhouette-2.1.0/e4f0587b-e8c3-4634-a185-7ecc742e9faa/acquired.tar.enc,s3://prod-3did-buckets-1-scans-616470503709/e4f0587b-e8c3-4634-a185-7ecc742e9faa/mesh.drc,s3://prod-3did-buckets-1-scans-616470503709/e4f0587b-e8c3-4634-a185-7ecc742e9faa/measure_results_composite.yaml,354,4,34,male,53,77,2d3d-silhouette-2.1.0,10,22-03-2025,scanId-e4f0587b-e8c3-4634-a185-7ecc742e9faa_2025_03_21_00_00_00.json,14:49.5,dar-measure_3.2.0,processing,2025,3,1,"{""version"": ""1.2"", ""quality_score"": 0.9}",GOOD,0,0.77
9e62cf24-b92d-4aa7-b946-5b317d6e432d,755e562a-0c30-4499-ac6f-328f0a67eee7,scan+dxl.sm9500@formcut.us,assisted,9500,095e3581-c21b-4abb-9602-8579d32c6c8e,26-10-2025 00:00,"{""scanning_mode"": ""assisted"", ""device"": ""iPhone14,2"", ""app_version"": ""3.0.2"", ""scan_duration"": 94}",s3://prod-tar-upload-5.0.1-616470503709/2d3d-silhouette-2.1.0/9e62cf24-b92d-4aa7-b946-5b317d6e432d/acquired.tar.enc,s3://prod-3did-buckets-1-scans-616470503709/9e62cf24-b92d-4aa7-b946-5b317d6e432d/mesh.drc,s3://prod-3did-buckets-1-scans-616470503709/9e62cf24-b92d-4aa7-b946-5b317d6e432d/measure_results_composite.yaml,267,4,36,male,55,79,2d3d-silhouette-2.0.0,10,27-10-2025,scanId-9e62cf24-b92d-4aa7-b946-5b317d6e432d_2025_10_26_00_00_00.json,32:43.4,standard-pipeline-1.0,processing,2025,10,1,"{""version"": ""2.1"", ""quality_score"": 0.87}",FAIR,2,0.89
00027c4c-5047-42f5-b475-4e98853791c7,68631eb6-fa46-46c9-9321-7a084818fe98,scan+dxl.sm9588@formcut.us,assisted,9588,095e3581-c21b-4abb-9602-8579d32c6c8e,16-08-2025 00:00,"{""scanning_mode"": ""assisted"", ""device"": ""Android Tablet"", ""app_version"": ""2.0.0"", ""scan_duration"": 96}",s3://prod-tar-upload-5.0.1-616470503709/2d3d-silhouette-2.1.0/00027c4c-5047-42f5-b475-4e98853791c7/acquired.tar.enc,s3://prod-3did-buckets-1-scans-616470503709/00027c4c-5047-42f5-b475-4e98853791c7/mesh.drc,s3://prod-3did-buckets-1-scans-616470503709/00027c4c-5047-42f5-b475-4e98853791c7/measure_results_composite.yaml,224,4,36,female,36,84,3d-full-body-1.0,15,17-08-2025,scanId-00027c4c-5047-42f5-b475-4e98853791c7_2025_08_16_00_00_00.json,43:32.5,dar-measure_3.2.0,complete,2025,8,1,"{""version"": ""2.1"", ""quality_score"": 0.94}",POOR,0,0.98
a81ec3c4-a626-4bb4-98f9-706dadae5ea8,f2d05dfd-a84a-4369-b263-41af653ba012,scan+dxl.sm9200@formcut.us,self,9200,095e3581-c21b-4abb-9602-8579d32c6c8e,07-04-2024 00:00,"{""scanning_mode"": ""self"", ""device"": ""Android Tablet"", ""app_version"": ""2.3.2"", ""scan_duration"": 108}",s3://prod-tar-upload-5.0.1-616470503709/2d3d-silhouette-2.1.0/a81ec3c4-a626-4bb4-98f9-706dadae5ea8/acquired.tar.enc,s3://prod-3did-buckets-1-scans-616470503709/a81ec3c4-a626-4bb4-98f9-706dadae5ea8/mesh.drc,s3://prod-3did-buckets-1-scans-616470503709/a81ec3c4-a626-4bb4-98f9-706dadae5ea8/measure_results_composite.yaml,350,3,34,male,70,68,2d3d-silhouette-2.1.0,10,08-04-2024,scanId-a81ec3c4-a626-4bb4-98f9-706dadae5ea8_2024_04_07_00_00_00.json,52:50.6,dar-measure_3.3.0,complete,2024,4,2,"{""version"": ""1.3"", ""quality_score"": 0.93}",GOOD,2,0.97
5ac2303d-8772-4776-9dfc-fc982239b7de,5e4a4636-92a4-4953-8ce9-2ec34d6f0122,scan+dxl.sm9500@formcut.us,self,9500,095e3581-c21b-4abb-9602-8579d32c6c8e,28-07-2025 00:00,"{""scanning_mode"": ""self"", ""device"": ""iPad14,5"", ""app_version"": ""3.4.5"", ""scan_duration"": 119}",s3://prod-tar-upload-5.0.1-616470503709/2d3d-silhouette-2.1.0/5ac2303d-8772-4776-9dfc-fc982239b7de/acquired.tar.enc,s3://prod-3did-buckets-1-scans-616470503709/5ac2303d-8772-4776-9dfc-fc982239b7de/mesh.drc,s3://prod-3did-buckets-1-scans-616470503709/5ac2303d-8772-4776-9dfc-fc982239b7de/measure_results_composite.yaml,262,2,36,female,54,68,3d-full-body-1.0,10,29-07-2025,scanId-5ac2303d-8772-4776-9dfc-fc982239b7de_2025_07_28_00_00_00.json,57:32.5,dar-measure_3.3.0,complete,2025,7,3,"{""version"": ""3.2"", ""quality_score"": 0.94}",FAIR,0,0.93
2a66f8c2-d2c5-4731-a79b-89595cc9698e,42a6a121-d290-4c17-91c8-7649bf0a4f0c,scan+dxl.sm5011@formcut.us,self,5011,095e3581-c21b-4abb-9602-8579d32c6c8e,16-04-2024 00:00,"{""scanning_mode"": ""self"", ""device"": ""Android Tablet"", ""app_version"": ""3.4.5"", ""scan_duration"": 54}",s3://prod-tar-upload-5.0.1-616470503709/2d3d-silhouette-2.1.0/2a66f8c2-d2c5-4731-a79b-89595cc9698e/acquired.tar.enc,s3://prod-3did-buckets-1-scans-616470503709/2a66f8c2-d2c5-4731-a79b-89595cc9698e/mesh.drc,s3://prod-3did-buckets-1-scans-616470503709/2a66f8c2-d2c5-4731-a79b-89595cc9698e/measure_results_composite.yaml,345,3,38,female,73,76,3d-full-body-1.0,30,17-04-2024,scanId-2a66f8c2-d2c5-4731-a79b-89595cc9698e_2024_04_16_00_00_00.json,20:18.2,standard-pipeline-1.0,complete,2024,4,3,"{""version"": ""3.4"", ""quality_score"": 0.85}",EXCELLENT,1,0.88
c558d360-5561-4811-84dc-0e4250a3a5a5,6ebaea82-b2ab-417b-8227-f3f3dfc09d3b,scan+dxl.sm9330@formcut.us,assisted,9330,095e3581-c21b-4abb-9602-8579d32c6c8e,21-11-2025 00:00,"{""scanning_mode"": ""assisted"", ""device"": ""Android Tablet"", ""app_version"": ""3.5.3"", ""scan_duration"": 74}",s3://prod-tar-upload-5.0.1-616470503709/2d3d-silhouette-2.1.0/c558d360-5561-4811-84dc-0e4250a3a5a5/acquired.tar.enc,s3://prod-3did-buckets-1-scans-616470503709/c558d360-5561-4811-84dc-0e4250a3a5a5/mesh.drc,s3://prod-3did-buckets-1-scans-616470503709/c558d360-5561-4811-84dc-0e4250a3a5a5/measure_results_composite.yaml,223,2,40,male,35,70,3d-full-body-1.0,30,22-11-2025,scanId-c558d360-5561-4811-84dc-0e4250a3a5a5_2025_11_21_00_00_00.json,29:40.2,dar-measure_3.2.0,complete,2025,11,2,"{""version"": ""3.4"", ""quality_score"": 0.88}",FAIR,0,0.86
2bcbedc7-8921-407e-9cea-dc395c5f1ede,30c102aa-230d-439f-9b0b-c7f8eb7bf9ac,scan+dxl.sm9100@formcut.us,assisted,9100,095e3581-c21b-4abb-9602-8579d32c6c8e,24-01-2025 00:00,"{""scanning_mode"": ""assisted"", ""device"": ""iPhone14,2"", ""app_version"": ""2.3.5"", ""scan_duration"": 75}",s3://prod-tar-upload-5.0.1-616470503709/2d3d-silhouette-2.1.0/2bcbedc7-8921-407e-9cea-dc395c5f1ede/acquired.tar.enc,s3://prod-3did-buckets-1-scans-616470503709/2bcbedc7-8921-407e-9cea-dc395c5f1ede/mesh.drc,s3://prod-3did-buckets-1-scans-616470503709/2bcbedc7-8921-407e-9cea-dc395c5f1ede/measure_results_composite.yaml,392,3,36,male,42,80,2d3d-silhouette-2.0.0,25,25-01-2025,scanId-2bcbedc7-8921-407e-9cea-dc395c5f1ede_2025_01_24_00_00_00.json,58:38.9,dar-measure_3.2.0,processing,2025,1,1,"{""version"": ""3.3"", ""quality_score"": 0.86}",FAIR,0,0.85
ba8a9e65-ee63-4bc5-b109-ec9d13f21146,ae8a126f-a9ee-46f6-881a-75ac90755248,scan+dxl.sm9422@formcut.us,assisted,9422,095e3581-c21b-4abb-9602-8579d32c6c8e,26-04-2024 00:00,"{""scanning_mode"": ""assisted"", ""device"": ""iPhone14,2"", ""app_version"": ""3.1.4"", ""scan_duration"": 54}",s3://prod-tar-upload-5.0.1-616470503709/2d3d-silhouette-2.1.0/ba8a9e65-ee63-4bc5-b109-ec9d13f21146/acquired.tar.enc,s3://prod-3did-buckets-1-scans-616470503709/ba8a9e65-ee63-4bc5-b109-ec9d13f21146/mesh.drc,s3://prod-3did-buckets-1-scans-616470503709/ba8a9e65-ee63-4bc5-b109-ec9d13f21146/measure_results_composite.yaml,207,3,32,male,41,71,2d3d-silhouette-2.0.0,30,27-04-2024,scanId-ba8a9e65-ee63-4bc5-b109-ec9d13f21146_2024_04_26_00_00_00.json,41:29.8,standard-pipeline-1.0,complete,2024,4,2,"{""version"": ""2.5"", ""quality_score"": 0.88}",GOOD,0,0.83
1560af8d-e771-4590-b553-25fe203c13b1,1bb0784a-97e5-42c1-856a-d071d25ed521,scan+dxl.sm9422@formcut.us,self,9422,095e3581-c21b-4abb-9602-8579d32c6c8e,05-05-2024 00:00,"{""scanning_mode"": ""self"", ""device"": ""iPad13,8"", ""app_version"": ""2.5.1"", ""scan_duration"": 79}",s3://prod-tar-upload-5.0.1-616470503709/2d3d-silhouette-2.1.0/1560af8d-e771-4590-b553-25fe203c13b1/acquired.tar.enc,s3://prod-3did-buckets-1-scans-616470503709/1560af8d-e771-4590-b553-25fe203c13b1/mesh.drc,s3://prod-3did-buckets-1-scans-616470503709/1560af8d-e771-4590-b553-25fe203c13b1/measure_results_composite.yaml,368,4,32,female,72,72,2d3d-silhouette-2.0.0,10,06-05-2024,scanId-1560af8d-e771-4590-b553-25fe203c13b1_2024_05_05_00_00_00.json,13:15.2,standard-pipeline-1.0,complete,2024,5,1,"{""version"": ""1.5"", ""quality_score"": 0.91}",FAIR,1,0.81
f52131b9-c320-40d1-93d9-f87614af5074,072b1b60-537f-4484-9b89-c05418d48300,scan+dxl.sm9851@formcut.us,assisted,9851,095e3581-c21b-4abb-9602-8579d32c6c8e,05-04-2024 00:00,"{""scanning_mode"": ""assisted"", ""device"": ""Android Tablet"", ""app_version"": ""2.4.4"", ""scan_duration"": 61}",s3://prod-tar-upload-5.0.1-616470503709/2d3d-silhouette-2.1.0/f52131b9-c320-40d1-93d9-f87614af5074/acquired.tar.enc,s3://prod-3did-buckets-1-scans-616470503709/f52131b9-c320-40d1-93d9-f87614af5074/mesh.drc,s3://prod-3did-buckets-1-scans-616470503709/f52131b9-c320-40d1-93d9-f87614af5074/measure_results_composite.yaml,296,2,40,female,39,78,2d3d-silhouette-2.1.0,15,06-04-2024,scanId-f52131b9-c320-40d1-93d9-f87614af5074_2024_04_05_00_00_00.json,57:14.3,dar-measure_3.2.0,complete,2024,4,1,"{""version"": ""2.3"", ""quality_score"": 0.95}",EXCELLENT,1,0.76
55742f21-5605-4305-ad94-0640aebdebc3,1a2a22a8-4e33-4e60-b893-cf543cfb2a70,scan+dxl.sm9500@formcut.us,assisted,9500,095e3581-c21b-4abb-9602-8579d32c6c8e,17-04-2025 00:00,"{""scanning_mode"": ""assisted"", ""device"": ""Android Tablet"", ""app_version"": ""3.5.3"", ""scan_duration"": 97}",s3://prod-tar-upload-5.0.1-616470503709/2d3d-silhouette-2.1.0/55742f21-5605-4305-ad94-0640aebdebc3/acquired.tar.enc,s3://prod-3did-buckets-1-scans-616470503709/55742f21-5605-4305-ad94-0640aebdebc3/mesh.drc,s3://prod-3did-buckets-1-scans-616470503709/55742f21-5605-4305-ad94-0640aebdebc3/measure_results_composite.yaml,341,4,36,male,75,75,2d3d-silhouette-2.1.0,20,18-04-2025,scanId-55742f21-5605-4305-ad94-0640aebdebc3_2025_04_17_00_00_00.json,27:21.5,standard-pipeline-1.0,processing,2025,4,1,"{""version"": ""1.3"", ""quality_score"": 0.94}",EXCELLENT,0,0.95
fe9e4d97-b11b-4b66-886e-2fef010de10f,77da4ab9-1094-4718-8f5a-2742e5fad976,scan+dxl.sm9200@formcut.us,assisted,9200,095e3581-c21b-4abb-9602-8579d32c6c8e,26-10-2024 00:00,"{""scanning_mode"": ""assisted"", ""device"": ""Android Tablet"", ""app_version"": ""2.0.7"", ""scan_duration"": 67}",s3://prod-tar-upload-5.0.1-616470503709/2d3d-silhouette-2.1.0/fe9e4d97-b11b-4b66-886e-2fef010de10f/acquired.tar.enc,s3://prod-3did-buckets-1-scans-616470503709/fe9e4d97-b11b-4b66-886e-2fef010de10f/mesh.drc,s3://prod-3did-buckets-1-scans-616470503709/fe9e4d97-b11b-4b66-886e-2fef010de10f/measure_results_composite.yaml,257,4,38,female,74,76,2d3d-silhouette-2.1.0,15,27-10-2024,scanId-fe9e4d97-b11b-4b66-886e-2fef010de10f_2024_10_26_00_00_00.json,58:59.4,standard-pipeline-1.0,complete,2024,10,3,"{""version"": ""1.4"", ""quality_score"": 0.97}",GOOD,0,0.95
8ce0f72d-5d45-494e-82bb-bb57ca3418f0,3e86cef1-2162-4502-9402-71fa088daca2,scan+dxl.sm9851@formcut.us,self,9851,095e3581-c21b-4abb-9602-8579d32c6c8e,10-10-2024 00:00,"{""scanning_mode"": ""self"", ""device"": ""Android Tablet"", ""app_version"": ""3.0.8"", ""scan_duration"": 67}",s3://prod-tar-upload-5.0.1-616470503709/2d3d-silhouette-2.1.0/8ce0f72d-5d45-494e-82bb-bb57ca3418f0/acquired.tar.enc,s3://prod-3did-buckets-1-scans-616470503709/8ce0f72d-5d45-494e-82bb-bb57ca3418f0/mesh.drc,s3://prod-3did-buckets-1-scans-616470503709/8ce0f72d-5d45-494e-82bb-bb57ca3418f0/measure_results_composite.yaml,284,4,32,male,36,69,3d-full-body-1.0,15,11-10-2024,scanId-8ce0f72d-5d45-494e-82bb-bb57ca3418f0_2024_10_10_00_00_00.json,42:56.6,dar-measure_3.2.0,error,2024,10,1,"{""version"": ""1.4"", ""quality_score"": 0.89}",EXCELLENT,0,0.86
fc6a41f9-0d27-4c8f-9929-db8633d3bd96,f707d5a8-e798-4464-8dba-d1064afc0c5b,scan+dxl.sm9588@formcut.us,assisted,9588,095e3581-c21b-4abb-9602-8579d32c6c8e,05-03-2025 00:00,"{""scanning_mode"": ""assisted"", ""device"": ""iPhone14,2"", ""app_version"": ""3.0.4"", ""scan_duration"": 103}",s3://prod-tar-upload-5.0.1-616470503709/2d3d-silhouette-2.1.0/fc6a41f9-0d27-4c8f-9929-db8633d3bd96/acquired.tar.enc,s3://prod-3did-buckets-1-scans-616470503709/fc6a41f9-0d27-4c8f-9929-db8633d3bd96/mesh.drc,s3://prod-3did-buckets-1-scans-616470503709/fc6a41f9-0d27-4c8f-9929-db8633d3bd96/measure_results_composite.yaml,246,4,32,male,56,76,2d3d-silhouette-2.0.0,20,06-03-2025,scanId-fc6a41f9-0d27-4c8f-9929-db8633d3bd96_2025_03_05_00_00_00.json,39:30.2,dar-measure_3.2.0,complete,2025,3,3,"{""version"": ""3.4"", ""quality_score"": 0.87}",EXCELLENT,1,0.76
16d4c178-2e35-4d52-8775-7e374be07a33,ea4ba229-3109-4284-ad01-b769175d7325,scan+dxl.sm9451@formcut.us,self,9451,095e3581-c21b-4abb-9602-8579d32c6c8e,12-05-2024 00:00,"{""scanning_mode"": ""self"", ""device"": ""iPad14,5"", ""app_version"": ""2.0.2"", ""scan_duration"": 105}",s3://prod-tar-upload-5.0.1-616470503709/2d3d-silhouette-2.1.0/16d4c178-2e35-4d52-8775-7e374be07a33/acquired.tar.enc,s3://prod-3did-buckets-1-scans-616470503709/16d4c178-2e35-4d52-8775-7e374be07a33/mesh.drc,s3://prod-3did-buckets-1-scans-616470503709/16d4c178-2e35-4d52-8775-7e374be07a33/measure_results_composite.yaml,328,4,32,male,33,75,2d3d-silhouette-2.0.0,25,13-05-2024,scanId-16d4c178-2e35-4d52-8775-7e374be07a33_2024_05_12_00_00_00.json,56:45.3,standard-pipeline-1.0,complete,2024,5,3,"{""version"": ""2.5"", ""quality_score"": 0.89}",EXCELLENT,2,0.79
529d4a4b-8f81-4f36-b62e-658a6c576c98,ab0bee2d-2d47-482e-9bc0-1378fc74f711,scan+dxl.sm9422@formcut.us,self,9422,095e3581-c21b-4abb-9602-8579d32c6c8e,23-06-2024 00:00,"{""scanning_mode"": ""self"", ""device"": ""iPad14,5"", ""app_version"": ""3.4.0"", ""scan_duration"": 71}",s3://prod-tar-upload-5.0.1-616470503709/2d3d-silhouette-2.1.0/529d4a4b-8f81-4f36-b62e-658a6c576c98/acquired.tar.enc,s3://prod-3did-buckets-1-scans-616470503709/529d4a4b-8f81-4f36-b62e-658a6c576c98/mesh.drc,s3://prod-3did-buckets-1-scans-616470503709/529d4a4b-8f81-4f36-b62e-658a6c576c98/measure_results_composite.yaml,327,3,40,male,73,75,2d3d-silhouette-2.1.0,15,24-06-2024,scanId-529d4a4b-8f81-4f36-b62e-658a6c576c98_2024_06_23_00_00_00.json,55:19.4,dar-measure_3.3.0,processing,2024,6,1,"{""version"": ""1.2"", ""quality_score"": 0.89}",FAIR,0,0.97
6fd43806-34c5-4fbd-9943-5f7119823453,5d46f8f8-9456-4789-91e0-ce5a67fd45cc,scan+dxl.sm9330@formcut.us,self,9330,095e3581-c21b-4abb-9602-8579d32c6c8e,05-02-2025 00:00,"{""scanning_mode"": ""self"", ""device"": ""iPad14,5"", ""app_version"": ""3.4.9"", ""scan_duration"": 79}",s3://prod-tar-upload-5.0.1-616470503709/2d3d-silhouette-2.1.0/6fd43806-34c5-4fbd-9943-5f7119823453/acquired.tar.enc,s3://prod-3did-buckets-1-scans-616470503709/6fd43806-34c5-4fbd-9943-5f7119823453/mesh.drc,s3://prod-3did-buckets-1-scans-616470503709/6fd43806-34c5-4fbd-9943-5f7119823453/measure_results_composite.yaml,238,4,34,male,53,73,3d-full-body-1.0,15,06-02-2025,scanId-6fd43806-34c5-4fbd-9943-5f7119823453_2025_02_05_00_00_00.json,23:53.4,dar-measure_3.3.0,complete,2025,2,2,"{""version"": ""2.3"", ""quality_score"": 0.87}",POOR,0,0.76
5b269fac-14a1-46d9-a88e-856cf7025883,9b398e43-9568-412f-93d7-25cf102fa1dc,scan+dxl.sm9500@formcut.us,assisted,9500,095e3581-c21b-4abb-9602-8579d32c6c8e,06-04-2024 00:00,"{""scanning_mode"": ""assisted"", ""device"": ""iPad13,8"", ""app_version"": ""2.0.3"", ""scan_duration"": 74}",s3://prod-tar-upload-5.0.1-616470503709/2d3d-silhouette-2.1.0/5b269fac-14a1-46d9-a88e-856cf7025883/acquired.tar.enc,s3://prod-3did-buckets-1-scans-616470503709/5b269fac-14a1-46d9-a88e-856cf7025883/mesh.drc,s3://prod-3did-buckets-1-scans-616470503709/5b269fac-14a1-46d9-a88e-856cf7025883/measure_results_composite.yaml,368,3,36,male,43,69,3d-full-body-1.0,15,07-04-2024,scanId-5b269fac-14a1-46d9-a88e-856cf7025883_2024_04_06_00_00_00.json,15:59.5,dar-measure_3.2.0,complete,2024,4,2,"{""version"": ""2.3"", ""quality_score"": 0.87}",POOR,0,0.92
a323d9c1-be5b-4b11-9437-4bd3834830ef,8a99e01c-aae4-4ad2-9c12-1c1a661e6a3b,scan+dxl.sm9500@formcut.us,assisted,9500,095e3581-c21b-4abb-9602-8579d32c6c8e,27-09-2024 00:00,"{""scanning_mode"": ""assisted"", ""device"": ""iPhone14,2"", ""app_version"": ""3.1.2"", ""scan_duration"": 88}",s3://prod-tar-upload-5.0.1-616470503709/2d3d-silhouette-2.1.0/a323d9c1-be5b-4b11-9437-4bd3834830ef/acquired.tar.enc,s3://prod-3did-buckets-1-scans-616470503709/a323d9c1-be5b-4b11-9437-4bd3834830ef/mesh.drc,s3://prod-3did-buckets-1-scans-616470503709/a323d9c1-be5b-4b11-9437-4bd3834830ef/measure_results_composite.yaml,399,4,38,male,29,75,2d3d-silhouette-2.1.0,10,28-09-2024,scanId-a323d9c1-be5b-4b11-9437-4bd3834830ef_2024_09_27_00_00_00.json,23:41.5,standard-pipeline-1.0,complete,2024,9,1,"{""version"": ""3.1"", ""quality_score"": 0.96}",POOR,0,0.95
