customer_id,email_id,email_address,email_type,is_valid,opt_in,opt_in_date,bounce_count,last_verified,create_date,modify_date,create_user_id,modify_user_id
4231,2,thomas.smith749@icloud.com,PERSONAL,0,0,31-08-2013 00:00,0,04-04-2020 00:00,31-08-2013 00:00,04-04-2020 00:00,1000,-2
4232,1,susan.martinez304@outlook.com,WORK,1,1,22-04-2014 00:00,2,25-01-2025 00:00,22-04-2014 00:00,25-01-2025 00:00,2000,1000
4232,2,susan.martinez924@aol.com,PRIMARY,1,0,30-01-2012 00:00,0,19-02-2019 00:00,30-01-2012 00:00,19-02-2019 00:00,-1,2000
4233,1,thomas.jackson399@aol.com,PERSONAL,1,1,09-05-2012 00:00,0,29-06-2018 00:00,09-05-2012 00:00,29-06-2018 00:00,-1,-2
4234,1,john.brown981@icloud.com,PERSONAL,1,0,07-08-2014 00:00,1,26-04-2021 00:00,07-08-2014 00:00,26-04-2021 00:00,-2,-1
4235,1,linda.lopez992@aol.com,WORK,1,0,19-09-2012 00:00,0,28-11-2023 00:00,19-09-2012 00:00,28-11-2023 00:00,2000,-1
4235,2,linda.lopez163@icloud.com,PERSONAL,0,0,17-02-2013 00:00,0,11-12-2017 00:00,17-02-2013 00:00,11-12-2017 00:00,1000,2000
4236,1,robert.moore895@gmail.com,PRIMARY,1,1,07-03-2014 00:00,1,07-12-2021 00:00,07-03-2014 00:00,07-12-2021 00:00,-1,2000
4237,1,john.williams190@gmail.com,BUSINESS,0,0,07-02-2013 00:00,0,10-11-2022 00:00,07-02-2013 00:00,10-11-2022 00:00,2000,1000
4237,2,john.williams757@yahoo.com,BUSINESS,1,0,19-12-2013 00:00,1,15-03-2023 00:00,19-12-2013 00:00,15-03-2023 00:00,-2,1000
4238,1,william.hernandez819@gmail.com,BUSINESS,0,1,26-10-2013 00:00,2,06-02-2025 00:00,26-10-2013 00:00,06-02-2025 00:00,1000,2000
4239,1,joseph.anderson721@icloud.com,PERSONAL,0,0,30-01-2014 00:00,2,24-06-2019 00:00,30-01-2014 00:00,24-06-2019 00:00,-1,1000
4239,2,joseph.anderson459@yahoo.com,WORK,0,0,18-06-2012 00:00,0,28-05-2022 00:00,18-06-2012 00:00,28-05-2022 00:00,1000,2000
4240,1,mary.thomas303@gmail.com,PERSONAL,0,1,24-03-2013 00:00,0,09-08-2019 00:00,24-03-2013 00:00,09-08-2019 00:00,2000,-2
4241,1,charles.martinez891@gmail.com,PRIMARY,1,0,21-04-2014 00:00,0,17-12-2021 00:00,21-04-2014 00:00,17-12-2021 00:00,-2,2000
4242,1,james.jackson301@aol.com,PRIMARY,1,1,09-05-2013 00:00,2,22-11-2025 00:00,09-05-2013 00:00,22-11-2025 00:00,1000,-2
4243,1,thomas.anderson630@icloud.com,BUSINESS,1,0,11-07-2012 00:00,3,28-02-2014 00:00,11-07-2012 00:00,28-02-2014 00:00,1000,2000
4244,1,richard.miller105@aol.com,PRIMARY,1,1,24-12-2012 00:00,2,30-06-2025 00:00,24-12-2012 00:00,30-06-2025 00:00,1000,-2
4245,1,robert.martinez580@outlook.com,SECONDARY,0,0,24-07-2012 00:00,0,10-03-2015 00:00,24-07-2012 00:00,10-03-2015 00:00,-1,1000
4246,1,mary.hernandez510@hotmail.com,BUSINESS,1,0,31-08-2014 00:00,0,08-04-2016 00:00,31-08-2014 00:00,08-04-2016 00:00,-1,1000
4247,1,linda.anderson64@outlook.com,BUSINESS,0,1,24-03-2013 00:00,0,31-03-2023 00:00,24-03-2013 00:00,31-03-2023 00:00,2000,1000
4248,1,david.gonzalez775@outlook.com,PERSONAL,1,0,15-09-2014 00:00,0,08-06-2018 00:00,15-09-2014 00:00,08-06-2018 00:00,1000,-2
4249,1,mary.jackson910@outlook.com,WORK,1,1,29-05-2014 00:00,2,15-09-2017 00:00,29-05-2014 00:00,15-09-2017 00:00,-2,-2
4249,2,mary.jackson856@aol.com,PRIMARY,1,1,23-07-2012 00:00,3,12-11-2016 00:00,23-07-2012 00:00,12-11-2016 00:00,-1,1000
4250,1,william.williams979@icloud.com,PRIMARY,1,0,19-07-2013 00:00,2,16-09-2022 00:00,19-07-2013 00:00,16-09-2022 00:00,-1,-2
4250,2,william.williams128@hotmail.com,BUSINESS,0,0,05-02-2012 00:00,3,03-01-2021 00:00,05-02-2012 00:00,03-01-2021 00:00,1000,-2
4250,3,william.williams99@yahoo.com,PRIMARY,1,0,04-04-2013 00:00,3,14-08-2024 00:00,04-04-2013 00:00,14-08-2024 00:00,1000,-2
4252,1,elizabeth.williams26@icloud.com,SECONDARY,1,0,18-10-2013 00:00,2,15-04-2021 00:00,18-10-2013 00:00,15-04-2021 00:00,2000,-1
4253,1,elizabeth.lopez439@aol.com,WORK,0,0,04-03-2012 00:00,0,30-08-2018 00:00,04-03-2012 00:00,30-08-2018 00:00,-2,-2
4254,1,linda.lopez502@yahoo.com,SECONDARY,0,1,03-07-2014 00:00,2,29-08-2014 00:00,03-07-2014 00:00,29-08-2014 00:00,-2,-2
4255,1,elizabeth.lopez747@gmail.com,PERSONAL,1,0,13-03-2012 00:00,0,04-04-2021 00:00,13-03-2012 00:00,04-04-2021 00:00,-1,1000
4255,2,elizabeth.lopez857@aol.com,PERSONAL,1,1,17-09-2013 00:00,2,27-07-2023 00:00,17-09-2013 00:00,27-07-2023 00:00,2000,-1
4256,1,john.rodriguez570@aol.com,WORK,0,0,27-01-2012 00:00,0,19-02-2018 00:00,27-01-2012 00:00,19-02-2018 00:00,1000,-2
4257,1,sarah.hernandez526@icloud.com,PRIMARY,1,0,14-02-2012 00:00,3,06-12-2015 00:00,14-02-2012 00:00,06-12-2015 00:00,1000,-1
4258,1,james.jones33@gmail.com,BUSINESS,1,0,24-05-2014 00:00,3,24-10-2018 00:00,24-05-2014 00:00,24-10-2018 00:00,1000,-2
4259,1,william.moore601@gmail.com,BUSINESS,0,1,14-08-2012 00:00,1,11-11-2014 00:00,14-08-2012 00:00,11-11-2014 00:00,2000,1000
4259,2,william.moore697@gmail.com,WORK,1,0,25-01-2013 00:00,0,04-02-2018 00:00,25-01-2013 00:00,04-02-2018 00:00,-1,-1
4260,1,barbara.wilson52@hotmail.com,SECONDARY,1,0,26-08-2014 00:00,1,14-07-2015 00:00,26-08-2014 00:00,14-07-2015 00:00,1000,-1
4261,1,john.jones183@aol.com,PERSONAL,0,0,26-08-2013 00:00,0,10-03-2020 00:00,26-08-2013 00:00,10-03-2020 00:00,2000,1000
4262,1,charles.martinez971@gmail.com,PERSONAL,1,0,21-06-2012 00:00,3,02-12-2013 00:00,21-06-2012 00:00,02-12-2013 00:00,1000,-1
4263,1,john.rodriguez828@gmail.com,PERSONAL,1,1,02-08-2012 00:00,0,23-12-2018 00:00,02-08-2012 00:00,23-12-2018 00:00,-2,1000
4263,2,john.rodriguez324@icloud.com,WORK,1,0,28-06-2013 00:00,0,18-03-2024 00:00,28-06-2013 00:00,18-03-2024 00:00,1000,-2
4264,1,robert.jones812@gmail.com,PRIMARY,1,1,25-11-2013 00:00,1,06-11-2025 00:00,25-11-2013 00:00,06-11-2025 00:00,1000,-2
4265,1,jennifer.anderson39@outlook.com,BUSINESS,1,1,28-04-2013 00:00,3,30-10-2016 00:00,28-04-2013 00:00,30-10-2016 00:00,1000,2000
4265,2,jennifer.anderson491@hotmail.com,BUSINESS,1,1,04-06-2012 00:00,3,28-09-2017 00:00,04-06-2012 00:00,28-09-2017 00:00,-1,1000
4266,1,james.rodriguez657@yahoo.com,SECONDARY,1,1,25-05-2013 00:00,0,25-10-2015 00:00,25-05-2013 00:00,25-10-2015 00:00,1000,2000
4266,2,james.rodriguez485@icloud.com,WORK,1,0,03-03-2012 00:00,0,14-05-2014 00:00,03-03-2012 00:00,14-05-2014 00:00,-1,1000
4267,1,joseph.davis743@gmail.com,BUSINESS,1,1,28-03-2013 00:00,0,23-03-2018 00:00,28-03-2013 00:00,23-03-2018 00:00,-1,2000
4268,1,charles.williams714@outlook.com,SECONDARY,0,0,27-09-2013 00:00,0,13-08-2020 00:00,27-09-2013 00:00,13-08-2020 00:00,1000,2000
4269,1,karen.taylor475@gmail.com,PERSONAL,1,0,14-02-2013 00:00,3,24-04-2018 00:00,14-02-2013 00:00,24-04-2018 00:00,-2,1000
4269,2,karen.taylor265@hotmail.com,PRIMARY,1,1,29-08-2014 00:00,1,30-10-2020 00:00,29-08-2014 00:00,30-10-2020 00:00,-2,-2
4270,1,william.smith363@hotmail.com,SECONDARY,1,0,27-06-2014 00:00,1,25-03-2017 00:00,27-06-2014 00:00,25-03-2017 00:00,-1,2000
4271,1,karen.moore764@yahoo.com,SECONDARY,0,0,26-08-2014 00:00,0,20-09-2023 00:00,26-08-2014 00:00,20-09-2023 00:00,-2,2000
4272,1,charles.lopez517@aol.com,BUSINESS,1,0,26-03-2014 00:00,0,25-06-2019 00:00,26-03-2014 00:00,25-06-2019 00:00,-2,-2
4273,1,jennifer.lopez570@hotmail.com,WORK,1,1,16-03-2013 00:00,2,11-10-2021 00:00,16-03-2013 00:00,11-10-2021 00:00,1000,-2
4273,2,jennifer.lopez46@outlook.com,PERSONAL,1,1,05-12-2013 00:00,2,08-03-2023 00:00,05-12-2013 00:00,08-03-2023 00:00,-1,2000
4274,1,thomas.martinez856@hotmail.com,PRIMARY,1,1,25-04-2013 00:00,2,29-06-2024 00:00,25-04-2013 00:00,29-06-2024 00:00,1000,-2
4274,2,thomas.martinez916@yahoo.com,PRIMARY,0,1,26-07-2014 00:00,1,08-06-2017 00:00,26-07-2014 00:00,08-06-2017 00:00,2000,-2
4275,1,charles.williams355@yahoo.com,PERSONAL,1,0,11-05-2012 00:00,3,31-10-2017 00:00,11-05-2012 00:00,31-10-2017 00:00,2000,-2
4276,1,jennifer.jones461@icloud.com,WORK,1,1,18-08-2013 00:00,3,15-09-2019 00:00,18-08-2013 00:00,15-09-2019 00:00,1000,-2
4277,1,robert.martin635@gmail.com,PERSONAL,0,1,24-03-2013 00:00,2,22-10-2021 00:00,24-03-2013 00:00,22-10-2021 00:00,2000,-2
4277,2,robert.martin878@yahoo.com,BUSINESS,1,1,10-06-2012 00:00,2,23-08-2025 00:00,10-06-2012 00:00,23-08-2025 00:00,-2,2000
4278,1,james.smith423@hotmail.com,SECONDARY,1,0,17-06-2013 00:00,0,02-11-2024 00:00,17-06-2013 00:00,02-11-2024 00:00,1000,-1
4279,1,linda.rodriguez62@aol.com,SECONDARY,1,1,26-10-2012 00:00,0,17-11-2012 00:00,26-10-2012 00:00,17-11-2012 00:00,-1,-2
4279,2,linda.rodriguez883@yahoo.com,SECONDARY,1,0,02-06-2012 00:00,0,16-07-2016 00:00,02-06-2012 00:00,16-07-2016 00:00,-1,2000
4280,1,richard.jackson153@hotmail.com,BUSINESS,1,1,16-01-2012 00:00,2,29-03-2023 00:00,16-01-2012 00:00,29-03-2023 00:00,-1,-1
4281,1,mary.garcia465@outlook.com,BUSINESS,1,0,12-09-2014 00:00,3,24-09-2014 00:00,12-09-2014 00:00,24-09-2014 00:00,-2,1000
4282,1,susan.miller783@aol.com,SECONDARY,1,1,28-06-2013 00:00,0,09-09-2015 00:00,28-06-2013 00:00,09-09-2015 00:00,2000,-2
4283,1,joseph.jackson164@icloud.com,PERSONAL,1,1,06-08-2014 00:00,0,11-01-2024 00:00,06-08-2014 00:00,11-01-2024 00:00,2000,1000
4284,1,john.johnson87@icloud.com,PERSONAL,1,1,25-08-2014 00:00,2,28-03-2022 00:00,25-08-2014 00:00,28-03-2022 00:00,1000,-1
4284,2,john.johnson18@hotmail.com,PRIMARY,0,1,12-06-2013 00:00,3,24-06-2016 00:00,12-06-2013 00:00,24-06-2016 00:00,-2,2000
4285,1,elizabeth.lopez837@outlook.com,WORK,1,1,20-09-2013 00:00,1,05-06-2023 00:00,20-09-2013 00:00,05-06-2023 00:00,1000,-2
4286,1,sarah.williams152@gmail.com,PRIMARY,0,0,03-07-2014 00:00,0,19-10-2024 00:00,03-07-2014 00:00,19-10-2024 00:00,2000,-1
4287,1,john.hernandez380@aol.com,WORK,1,0,03-02-2013 00:00,2,10-07-2016 00:00,03-02-2013 00:00,10-07-2016 00:00,-2,2000
4288,1,william.thomas285@aol.com,PRIMARY,1,0,24-09-2014 00:00,1,31-10-2023 00:00,24-09-2014 00:00,31-10-2023 00:00,-1,2000
4288,2,william.thomas642@outlook.com,SECONDARY,1,0,04-12-2012 00:00,0,19-10-2016 00:00,04-12-2012 00:00,19-10-2016 00:00,-2,1000
4289,1,karen.jackson243@hotmail.com,PRIMARY,1,1,01-09-2014 00:00,3,13-05-2018 00:00,01-09-2014 00:00,13-05-2018 00:00,-2,-1
4289,2,karen.jackson158@hotmail.com,PRIMARY,1,0,18-06-2012 00:00,0,29-10-2019 00:00,18-06-2012 00:00,29-10-2019 00:00,-1,-2
4289,3,karen.jackson915@yahoo.com,BUSINESS,0,0,12-05-2014 00:00,0,04-12-2021 00:00,12-05-2014 00:00,04-12-2021 00:00,1000,2000
4290,1,james.jackson930@hotmail.com,PRIMARY,1,1,30-09-2013 00:00,0,05-08-2023 00:00,30-09-2013 00:00,05-08-2023 00:00,2000,2000
4291,1,karen.wilson947@yahoo.com,PRIMARY,1,1,16-05-2012 00:00,1,26-11-2016 00:00,16-05-2012 00:00,26-11-2016 00:00,-1,-1
4292,1,karen.jackson87@icloud.com,PERSONAL,1,1,19-05-2014 00:00,1,19-07-2018 00:00,19-05-2014 00:00,19-07-2018 00:00,-2,-1
4292,2,karen.jackson474@yahoo.com,PRIMARY,1,1,21-02-2014 00:00,3,27-12-2016 00:00,21-02-2014 00:00,27-12-2016 00:00,-2,-1
4294,1,susan.smith388@yahoo.com,BUSINESS,1,0,29-07-2013 00:00,1,25-02-2017 00:00,29-07-2013 00:00,25-02-2017 00:00,-2,1000
4294,2,susan.smith698@gmail.com,PERSONAL,1,1,17-03-2014 00:00,0,30-04-2019 00:00,17-03-2014 00:00,30-04-2019 00:00,2000,1000
4295,1,michael.taylor158@gmail.com,PERSONAL,1,1,03-05-2014 00:00,3,28-06-2016 00:00,03-05-2014 00:00,28-06-2016 00:00,-1,-2
4296,1,elizabeth.garcia224@icloud.com,WORK,1,1,05-07-2013 00:00,3,05-02-2024 00:00,05-07-2013 00:00,05-02-2024 00:00,2000,2000
4296,2,elizabeth.garcia195@outlook.com,BUSINESS,1,1,02-12-2013 00:00,0,10-06-2016 00:00,02-12-2013 00:00,10-06-2016 00:00,-2,1000
4296,3,elizabeth.garcia647@outlook.com,PRIMARY,1,0,10-07-2012 00:00,3,07-10-2019 00:00,10-07-2012 00:00,07-10-2019 00:00,2000,1000
4297,1,thomas.jackson578@yahoo.com,SECONDARY,0,0,01-01-2013 00:00,0,07-05-2018 00:00,01-01-2013 00:00,07-05-2018 00:00,-2,2000
4297,2,thomas.jackson320@gmail.com,BUSINESS,1,1,07-11-2012 00:00,3,06-08-2019 00:00,07-11-2012 00:00,06-08-2019 00:00,1000,-2
4298,1,jessica.wilson777@gmail.com,PRIMARY,1,0,01-09-2012 00:00,0,10-01-2018 00:00,01-09-2012 00:00,10-01-2018 00:00,1000,1000
4299,1,david.williams290@hotmail.com,WORK,1,1,10-11-2012 00:00,3,11-07-2020 00:00,10-11-2012 00:00,11-07-2020 00:00,2000,2000
4299,2,david.williams756@outlook.com,PRIMARY,1,1,11-07-2012 00:00,2,19-10-2012 00:00,11-07-2012 00:00,19-10-2012 00:00,-2,1000
4299,3,david.williams473@icloud.com,PRIMARY,1,1,16-04-2014 00:00,0,18-05-2014 00:00,16-04-2014 00:00,18-05-2014 00:00,-1,1000
4301,1,patricia.lopez678@aol.com,PERSONAL,1,1,30-07-2012 00:00,0,13-02-2018 00:00,30-07-2012 00:00,13-02-2018 00:00,-1,2000
4302,1,jessica.anderson391@icloud.com,PRIMARY,1,1,31-01-2014 00:00,2,24-04-2025 00:00,31-01-2014 00:00,24-04-2025 00:00,-1,1000
4303,1,susan.smith939@outlook.com,WORK,0,1,05-01-2012 00:00,0,25-10-2023 00:00,05-01-2012 00:00,25-10-2023 00:00,-2,1000
4304,1,charles.wilson699@aol.com,PRIMARY,0,0,31-07-2014 00:00,2,29-03-2020 00:00,31-07-2014 00:00,29-03-2020 00:00,-2,1000
4305,1,susan.williams417@yahoo.com,PRIMARY,1,0,11-05-2013 00:00,0,28-07-2024 00:00,11-05-2013 00:00,28-07-2024 00:00,1000,1000
4306,1,robert.jones404@hotmail.com,BUSINESS,1,1,01-08-2012 00:00,0,04-08-2014 00:00,01-08-2012 00:00,04-08-2014 00:00,2000,1000
4307,1,elizabeth.gonzalez650@outlook.com,BUSINESS,1,0,22-08-2013 00:00,3,24-04-2020 00:00,22-08-2013 00:00,24-04-2020 00:00,2000,1000
4308,1,sarah.taylor601@icloud.com,PRIMARY,1,1,01-01-2013 00:00,0,24-06-2021 00:00,01-01-2013 00:00,24-06-2021 00:00,1000,1000
4308,2,sarah.taylor286@aol.com,PRIMARY,1,0,28-07-2013 00:00,0,22-06-2014 00:00,28-07-2013 00:00,22-06-2014 00:00,2000,1000
4309,1,jennifer.rodriguez733@outlook.com,PRIMARY,1,1,23-09-2014 00:00,0,05-09-2018 00:00,23-09-2014 00:00,05-09-2018 00:00,-2,-1
4309,2,jennifer.rodriguez226@gmail.com,PERSONAL,1,1,04-07-2012 00:00,1,28-06-2024 00:00,04-07-2012 00:00,28-06-2024 00:00,-2,2000
4310,1,mary.martin115@yahoo.com,SECONDARY,1,1,03-04-2014 00:00,0,09-06-2020 00:00,03-04-2014 00:00,09-06-2020 00:00,2000,2000
4310,2,mary.martin635@aol.com,BUSINESS,1,0,13-12-2012 00:00,2,22-12-2017 00:00,13-12-2012 00:00,22-12-2017 00:00,2000,1000
4311,1,joseph.miller541@outlook.com,BUSINESS,0,1,29-04-2012 00:00,3,17-12-2016 00:00,29-04-2012 00:00,17-12-2016 00:00,-1,-1
4311,2,joseph.miller31@hotmail.com,PRIMARY,0,1,19-03-2013 00:00,0,06-06-2016 00:00,19-03-2013 00:00,06-06-2016 00:00,1000,1000
4312,1,robert.williams750@gmail.com,BUSINESS,1,0,20-05-2014 00:00,0,14-03-2015 00:00,20-05-2014 00:00,14-03-2015 00:00,-2,-1
4312,2,robert.williams433@outlook.com,WORK,1,0,20-12-2013 00:00,2,22-10-2025 00:00,20-12-2013 00:00,22-10-2025 00:00,2000,1000
4313,1,jessica.lopez607@yahoo.com,BUSINESS,1,0,22-08-2012 00:00,0,27-07-2016 00:00,22-08-2012 00:00,27-07-2016 00:00,-2,1000
4314,1,joseph.lopez919@outlook.com,PRIMARY,0,0,24-08-2014 00:00,3,04-09-2017 00:00,24-08-2014 00:00,04-09-2017 00:00,-2,1000
4315,1,elizabeth.brown771@outlook.com,PRIMARY,1,1,19-11-2012 00:00,0,23-02-2023 00:00,19-11-2012 00:00,23-02-2023 00:00,1000,1000
4316,1,charles.thomas543@aol.com,PRIMARY,0,1,21-02-2012 00:00,0,25-04-2018 00:00,21-02-2012 00:00,25-04-2018 00:00,2000,2000
4317,1,elizabeth.garcia844@hotmail.com,SECONDARY,0,1,18-02-2014 00:00,0,24-01-2022 00:00,18-02-2014 00:00,24-01-2022 00:00,-2,1000
4318,1,jessica.martin112@outlook.com,SECONDARY,1,1,30-06-2013 00:00,3,30-01-2019 00:00,30-06-2013 00:00,30-01-2019 00:00,2000,-2
4319,1,karen.jackson695@yahoo.com,PRIMARY,1,1,30-12-2012 00:00,1,16-12-2014 00:00,30-12-2012 00:00,16-12-2014 00:00,2000,-2
4320,1,mary.smith799@aol.com,PRIMARY,0,0,10-06-2013 00:00,2,03-03-2015 00:00,10-06-2013 00:00,03-03-2015 00:00,-1,-2
4321,1,robert.martinez808@yahoo.com,PRIMARY,1,0,02-04-2014 00:00,0,24-05-2015 00:00,02-04-2014 00:00,24-05-2015 00:00,2000,-2
4321,2,robert.martinez587@hotmail.com,WORK,1,0,26-03-2013 00:00,0,27-03-2016 00:00,26-03-2013 00:00,27-03-2016 00:00,1000,-2
4322,1,sarah.martin555@gmail.com,SECONDARY,0,0,16-07-2012 00:00,0,15-02-2015 00:00,16-07-2012 00:00,15-02-2015 00:00,1000,-2
4323,1,elizabeth.wilson764@aol.com,WORK,1,1,29-09-2012 00:00,3,27-07-2025 00:00,29-09-2012 00:00,27-07-2025 00:00,-2,1000
4323,2,elizabeth.wilson445@icloud.com,BUSINESS,0,1,17-09-2012 00:00,2,02-06-2025 00:00,17-09-2012 00:00,02-06-2025 00:00,1000,-2
4324,1,sarah.gonzalez727@aol.com,WORK,1,1,27-09-2013 00:00,2,20-08-2019 00:00,27-09-2013 00:00,20-08-2019 00:00,1000,2000
4326,1,patricia.jones145@outlook.com,PRIMARY,1,0,18-01-2013 00:00,0,30-08-2013 00:00,18-01-2013 00:00,30-08-2013 00:00,-1,2000
4327,1,susan.lopez710@yahoo.com,PRIMARY,1,1,04-05-2014 00:00,1,08-05-2015 00:00,04-05-2014 00:00,08-05-2015 00:00,-1,2000
4328,1,mary.gonzalez183@hotmail.com,SECONDARY,0,1,16-02-2013 00:00,0,28-01-2023 00:00,16-02-2013 00:00,28-01-2023 00:00,2000,-1
4328,2,mary.gonzalez38@aol.com,PRIMARY,1,0,04-06-2014 00:00,0,22-03-2015 00:00,04-06-2014 00:00,22-03-2015 00:00,2000,-1
4329,1,susan.williams476@icloud.com,PRIMARY,0,1,30-12-2013 00:00,0,06-04-2017 00:00,30-12-2013 00:00,06-04-2017 00:00,2000,-1
4330,1,jennifer.miller122@icloud.com,PERSONAL,1,1,29-09-2012 00:00,2,12-11-2025 00:00,29-09-2012 00:00,12-11-2025 00:00,-1,2000
4330,2,jennifer.miller556@yahoo.com,WORK,1,1,14-08-2012 00:00,0,21-11-2019 00:00,14-08-2012 00:00,21-11-2019 00:00,2000,-2
4331,1,william.davis96@icloud.com,PERSONAL,1,0,06-11-2013 00:00,0,16-01-2016 00:00,06-11-2013 00:00,16-01-2016 00:00,2000,1000
4331,2,william.davis117@icloud.com,SECONDARY,0,0,04-08-2014 00:00,0,04-04-2022 00:00,04-08-2014 00:00,04-04-2022 00:00,-2,1000
4332,1,michael.johnson542@aol.com,BUSINESS,1,0,01-06-2012 00:00,2,05-11-2021 00:00,01-06-2012 00:00,05-11-2021 00:00,-2,-2
4332,2,michael.johnson173@yahoo.com,WORK,1,0,22-05-2013 00:00,1,05-09-2022 00:00,22-05-2013 00:00,05-09-2022 00:00,-2,1000
4333,1,susan.martin44@hotmail.com,BUSINESS,0,0,26-03-2012 00:00,2,03-02-2019 00:00,26-03-2012 00:00,03-02-2019 00:00,1000,-1
4333,2,susan.martin839@outlook.com,PERSONAL,1,0,12-03-2013 00:00,0,26-10-2024 00:00,12-03-2013 00:00,26-10-2024 00:00,2000,-1
4334,1,susan.jackson793@icloud.com,PRIMARY,1,0,19-08-2013 00:00,0,01-11-2018 00:00,19-08-2013 00:00,01-11-2018 00:00,1000,2000
4335,1,william.moore485@yahoo.com,WORK,0,0,09-12-2012 00:00,3,07-07-2025 00:00,09-12-2012 00:00,07-07-2025 00:00,2000,-1
4336,1,mary.jackson713@yahoo.com,BUSINESS,1,0,03-01-2014 00:00,0,13-12-2018 00:00,03-01-2014 00:00,13-12-2018 00:00,-1,-1
4336,2,mary.jackson311@icloud.com,SECONDARY,1,0,07-07-2012 00:00,3,17-02-2022 00:00,07-07-2012 00:00,17-02-2022 00:00,2000,1000
4336,3,mary.jackson819@gmail.com,BUSINESS,1,1,09-08-2013 00:00,1,07-01-2019 00:00,09-08-2013 00:00,07-01-2019 00:00,-2,2000
4337,1,linda.thomas414@yahoo.com,BUSINESS,1,0,28-03-2014 00:00,0,05-08-2025 00:00,28-03-2014 00:00,05-08-2025 00:00,-1,-1
4338,1,charles.wilson428@gmail.com,BUSINESS,1,1,10-07-2013 00:00,2,19-11-2023 00:00,10-07-2013 00:00,19-11-2023 00:00,2000,-2
4339,1,james.rodriguez28@outlook.com,PERSONAL,1,1,21-08-2013 00:00,3,22-04-2025 00:00,21-08-2013 00:00,22-04-2025 00:00,2000,1000
4339,2,james.rodriguez231@aol.com,PERSONAL,1,1,03-06-2012 00:00,0,13-11-2021 00:00,03-06-2012 00:00,13-11-2021 00:00,-1,-2
4340,1,james.martinez980@hotmail.com,PRIMARY,0,1,17-09-2012 00:00,3,03-02-2022 00:00,17-09-2012 00:00,03-02-2022 00:00,1000,1000
4342,1,charles.johnson355@outlook.com,PRIMARY,0,0,15-05-2012 00:00,2,31-12-2014 00:00,15-05-2012 00:00,31-12-2014 00:00,-1,-1
4343,1,david.hernandez161@hotmail.com,SECONDARY,1,1,15-08-2013 00:00,0,22-12-2016 00:00,15-08-2013 00:00,22-12-2016 00:00,1000,2000
4344,1,david.davis202@icloud.com,WORK,1,0,07-02-2012 00:00,1,16-10-2017 00:00,07-02-2012 00:00,16-10-2017 00:00,-2,1000
4344,2,david.davis37@hotmail.com,BUSINESS,1,1,15-02-2014 00:00,3,10-11-2017 00:00,15-02-2014 00:00,10-11-2017 00:00,1000,-1
4346,1,william.hernandez116@hotmail.com,WORK,0,1,10-12-2013 00:00,3,11-03-2015 00:00,10-12-2013 00:00,11-03-2015 00:00,-2,1000
4346,2,william.hernandez188@outlook.com,PERSONAL,1,1,18-05-2012 00:00,2,17-02-2021 00:00,18-05-2012 00:00,17-02-2021 00:00,-1,-1
4347,1,jessica.anderson365@outlook.com,PRIMARY,0,0,12-06-2014 00:00,1,15-01-2019 00:00,12-06-2014 00:00,15-01-2019 00:00,2000,1000
4347,2,jessica.anderson513@hotmail.com,PERSONAL,1,0,02-06-2013 00:00,0,13-12-2020 00:00,02-06-2013 00:00,13-12-2020 00:00,-1,1000
4347,3,jessica.anderson921@hotmail.com,WORK,1,0,16-02-2014 00:00,0,25-12-2016 00:00,16-02-2014 00:00,25-12-2016 00:00,-1,2000
4348,1,thomas.lopez666@aol.com,PRIMARY,1,0,21-06-2014 00:00,2,08-10-2023 00:00,21-06-2014 00:00,08-10-2023 00:00,-1,1000
4351,1,elizabeth.wilson890@gmail.com,BUSINESS,1,0,21-07-2014 00:00,0,12-11-2025 00:00,21-07-2014 00:00,12-11-2025 00:00,1000,2000
4352,1,jennifer.smith324@yahoo.com,PERSONAL,1,1,28-07-2012 00:00,2,23-05-2017 00:00,28-07-2012 00:00,23-05-2017 00:00,1000,2000
4353,1,mary.thomas370@icloud.com,PERSONAL,0,0,04-03-2013 00:00,0,02-06-2017 00:00,04-03-2013 00:00,02-06-2017 00:00,-2,-2
4354,1,william.brown757@gmail.com,PERSONAL,1,1,23-09-2014 00:00,0,10-12-2022 00:00,23-09-2014 00:00,10-12-2022 00:00,2000,2000
4355,1,thomas.gonzalez147@outlook.com,PERSONAL,1,1,14-08-2013 00:00,3,09-05-2014 00:00,14-08-2013 00:00,09-05-2014 00:00,1000,2000
4355,2,thomas.gonzalez703@outlook.com,PRIMARY,1,1,07-07-2013 00:00,0,22-09-2015 00:00,07-07-2013 00:00,22-09-2015 00:00,1000,1000
4356,1,james.martinez177@yahoo.com,PRIMARY,1,0,10-07-2014 00:00,3,16-12-2020 00:00,10-07-2014 00:00,16-12-2020 00:00,2000,-2
4358,1,robert.anderson140@aol.com,PRIMARY,0,1,15-12-2012 00:00,3,28-04-2017 00:00,15-12-2012 00:00,28-04-2017 00:00,-1,-2
4358,2,robert.anderson328@hotmail.com,WORK,1,1,04-02-2013 00:00,3,19-04-2018 00:00,04-02-2013 00:00,19-04-2018 00:00,1000,1000
4359,1,linda.anderson95@gmail.com,PERSONAL,1,1,13-01-2013 00:00,0,11-01-2014 00:00,13-01-2013 00:00,11-01-2014 00:00,-2,1000
4360,1,richard.smith145@icloud.com,PRIMARY,1,0,02-03-2012 00:00,0,14-04-2017 00:00,02-03-2012 00:00,14-04-2017 00:00,-1,2000
